wavenumber_cm-1,fingerprint,label,region,species,hbond_character
3449.5064540622625,2.1866238505652706,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3450.113895216401,2.1866238505652706,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3451.328777524677,2.1941769554031474,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3451.9362186788157,2.1941769554031474,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3452.543659832954,2.1941769554031474,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3453.75854214123,2.1866238505652706,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3454.365983295368,2.1866238505652706,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3454.9734244495066,2.1866238505652706,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3456.188306757783,2.1790707457273943,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3456.795747911921,2.1790707457273943,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3457.4031890660594,2.1715176408895176,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3458.6180713743356,2.163964536051641,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3459.2255125284737,2.1564114312137646,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3459.8329536826122,2.1564114312137646,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3461.0478359908884,2.148858326375888,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3461.6552771450265,2.141305221538011,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3462.2627182991646,2.1337521167001348,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3463.477600607441,2.1186459070243813,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3464.0850417615793,2.111092802186505,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3464.6924829157174,2.1035396973486282,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3465.299924069856,2.095986592510752,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3466.514806378132,2.088433487672875,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3467.12224753227,2.073327277997122,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3467.7296886864087,2.0657741731592454,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3468.944570994685,2.0582210683213686,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3469.552012148823,2.0431148586456156,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3470.159453302961,2.0355617538077393,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3471.3743356112377,2.020455544131986,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3471.981776765376,2.0129024392941095,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3472.589217919514,2.0053493344562328,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3473.8041002277905,1.9902431247804795,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3474.4115413819286,1.982690019942603,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3475.0189825360667,1.96758381026685,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3476.2338648443433,1.9600307054289732,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3476.8413059984814,1.9449244957532201,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3477.4487471526195,1.9373713909153436,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3478.663629460896,1.9222651812395903,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3479.271070615034,1.9147120764017138,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3479.8785117691723,1.8996058667259605,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3481.093394077449,1.892052761888084,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3481.700835231587,1.8844996570502075,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3482.308276385725,1.8693934473744542,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3482.915717539863,1.8618403425365777,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3484.13059984814,1.8467341328608244,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3484.738041002278,1.839181028022948,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3485.345482156416,1.8240748183471946,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3486.5603644646926,1.8165217135093181,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3487.1678056188307,1.801415503833565,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3487.775246772969,1.7938623989956883,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3488.9901290812454,1.7787561893199353,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3489.5975702353835,1.7712030844820588,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3490.2050113895216,1.7560968748063055,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3491.419893697798,1.748543769968429,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3492.0273348519363,1.7334375602926757,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3492.6347760060744,1.7258844554547992,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3493.8496583143506,1.710778245779046,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3494.457099468489,1.7032251409411694,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3495.064540622627,1.6881189312654163,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3496.279422930904,1.6805658264275396,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3496.886864085042,1.6654596167517866,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3497.49430523918,1.65790651191391,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3498.101746393318,1.6428003022381568,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3499.3166287015947,1.6276940925624035,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3499.924069855733,1.620140987724527,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3500.531511009871,1.605034778048774,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3501.7463933181475,1.5899285683730207,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3502.3538344722856,1.5823754635351441,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3502.9612756264237,1.5672692538593909,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3504.1761579347003,1.5521630441836378,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3504.7835990888384,1.5370568345078846,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3505.3910402429765,1.529503729670008,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3506.6059225512527,1.5143975199942548,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3507.213363705391,1.4992913103185017,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3507.8208048595293,1.4841851006427484,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3509.0356871678055,1.4690788909669954,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3509.643128321944,1.4615257861291189,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3510.250569476082,1.4464195764533656,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3511.4654517843583,1.4313133667776123,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3512.072892938497,1.4162071571018593,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3512.680334092635,1.401100947426106,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3513.895216400911,1.385994737750353,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3514.502657555049,1.3708885280745997,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3515.1100987091877,1.3633354232367232,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
3515.717539863326,1.3482292135609701,IV / L1 Region B parallel motif,L1 Region B,IV,"dipole and OH bonds nearly parallel to interface; weak locally, coupling-active"
